customer_id,first_name,last_name,gender,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,termination_date,msisdn
896,Liam,Davis,male,English,1,No, physical,active,1953-09-20,2020-01-11,Liam.Davis9164@hotmail.com,Saskatchewan,2020-08-29,+16392894510
897,Chloe,Anderson,female,English,1,No, physical,active,1982-04-10,2020-04-18,Chloe.Anderson61716@gmail.com,Alberta,2020-04-05,+14037410933
898,Levi,Cote,male,English,0,Yes, physical,active,1971-07-29,2020-02-09,Levi.Cote38844@hotmail.com,Alberta,2020-05-24,+15872044091
899,Noah,Richard,male,English,0,No, physical,active,1959-09-13,2021-04-09,Noah.Richard22304@mail.com,Ontario,,+12264441930
900,Ava,Nadeau,female,English,1,Yes, physical,active,1990-10-23,2021-08-11,Ava.Nadeau4408@gmail.com,Quebec,,+18732577385
901,Jacob,MacDonald,male,French,0,No, physical,inactive,1992-04-07,2021-09-17,Jacob.MacDonald51186@gmx.com,Ontario,2020-03-03,+12898391614
902,Zoey,Kennedy,female,French,0,Yes,business,active,1966-02-08,2021-12-29,Zoey.Kennedy80445@mail.com,Nova Scotia,,+17822597510
903,Levi,Ouellet,male,English,1,No, physical,inactive,1998-02-07,2020-01-20,Levi.Ouellet35884@gmail.com,Alberta,,+17805270541
904,Oliver,Evans,male,English,1,No, physical,active,1974-11-15,2021-10-07,Oliver.Evans27121@yahoo.com,Manitoba,,+12042830604
905,Jacob,Chen,male,Chinese,0,No, physical,active,1988-04-09,2020-06-17,Jacob.Chen17807@gmail.com,British Columbia,2020-04-04,+16722777565
906,Ellie,Gagnon,female,English,0,No, physical,active,1967-04-01,2021-03-23,Ellie.Gagnon68803@gmail.com,Quebec,,+13678683346
907,Avery,Robinson,female,English,0,No, physical,active,1979-12-22,2020-01-06,Avery.Robinson44686@gmail.com,Ontario,,+12898948828
908,Mia,Peters,female,English,1,No, physical,active,1996-08-26,2021-03-28,Mia.Peters2622@gmail.com,Quebec,,+15144305839
909,Leah,Anderson,female,English,0,No, physical,active,1998-12-26,2021-08-03,Leah.Anderson27900@mail.com,Quebec,2020-05-13,+13671228434
910,Noah,Robinson,male,English,1,No, physical,inactive,1957-05-24,2021-03-14,Noah.Robinson98976@yahoo.com,Quebec,2020-01-10,+14509168803
911,Everly,Patel,female,English,1,Yes, physical,inactive,1966-02-25,2021-03-05,Everly.Patel90670@gmx.com,Ontario,,+12267068980
912,Zoey,Johnson,female,English,1,Yes, physical,active,2004-01-30,2020-02-08,Zoey.Johnson38896@yahoo.com,British Columbia,,+16727597488
913,Mason,King,male,English,1,No, physical,active,1943-01-30,2021-03-04,Mason.King60612@hotmail.com,British Columbia,,+12503721638
914,Abigail,Nadeau,female,English,1,Yes, physical,active,1952-05-01,2021-08-02,Abigail.Nadeau8789@mail.com,Ontario,,+16139544752
915,Liam,Johnson,male,English,1,No, physical,active,1993-05-05,2020-11-12,Liam.Johnson64801@gmx.com,Ontario,,+12494790517
916,Mateo,Hall,male,English,0,Yes, physical,active,1949-11-02,2020-06-15,Mateo.Hall59234@aol.com,Quebec,2021-04-06,+18193452266
917,Benjamin,Beaulieu,male,English,1,Yes, physical,active,1957-07-19,2020-08-28,Benjamin.Beaulieu43272@mail.com,Quebec,,+18191265203
918,Amelia,Gagnon,female,English,1,Yes, physical,inactive,1963-04-06,2021-11-30,Amelia.Gagnon56618@mail.com,Alberta,,+18256176146
919,Mateo,Rogen,male,English,0,Yes, physical,active,1971-05-14,2021-09-29,Mateo.Rogen44726@hotmail.com,Alberta,,+14039168825
920,Charlie,Morrison,female,English,0,No, physical,inactive,1983-08-07,2020-04-04,Charlie.Morrison75377@mail.com,Ontario,2021-12-31,+17051291910
921,Jack,Lapointe,male,English,0,Yes, physical,active,1984-05-02,2020-06-23,Jack.Lapointe81220@hotmail.com,Ontario,,+15198832541
922,Hannah,Hall,female,English,1,Yes, physical,active,2000-10-08,2021-07-28,Hannah.Hall86129@mail.com,British Columbia,,+12362440971
923,Ava,Girard,female,English,0,No, physical,active,1950-03-02,2021-12-13,Ava.Girard96349@yahoo.com,Quebec,,+15813277638
924,Avery,Lin,female,English,0,Yes, physical,active,1953-09-26,2021-01-02,Avery.Lin41414@aol.com,British Columbia,,+17788475958
925,Isla,Murray,female,English,1,Yes, physical,active,1980-06-13,2021-04-12,Isla.Murray9807@hotmail.com,Quebec,2020-01-31,+18732933133
926,Ava,Khan,female,English,1,Yes, physical,active,1968-03-23,2021-07-07,Ava.Khan49399@yahoo.com,Saskatchewan,,+13067743937
927,Avery,Gauthier,female,English,1,Yes, physical,active,1971-03-27,2021-11-22,Avery.Gauthier65961@mail.com,Ontario,,+13658476354
928,Jacob,Graham,male,English,0,No, physical,active,1940-04-24,2020-09-01,Jacob.Graham13519@aol.com,Alberta,,+17802551484
929,Aria,Lin,female,English,0,No, physical,active,1989-07-29,2020-07-04,Aria.Lin21084@mail.com,Ontario,2020-08-11,+12268046882
930,Jackson,Chen,male,English,1,No, physical,active,1979-07-16,2020-06-17,Jackson.Chen73154@hotmail.com,Quebec,,+14185263407
931,Jackson,Martin,male,English,1,Yes, physical,active,1980-07-10,2020-05-27,Jackson.Martin9091@yahoo.com,Quebec,,+13674605236
932,Liam,Evans,male,English,1,Yes, physical,active,1967-05-17,2020-06-03,Liam.Evans29655@gmx.com,Quebec,,+14188246649
933,Isla,Leblanc,female,English,0,Yes, physical,active,1998-02-05,2020-08-14,Isla.Leblanc39830@mail.com,Ontario,2020-01-08,+14379546924
934,Sophia,Robinson,female,English,0,No, physical,active,1996-12-25,2021-12-05,Sophia.Robinson99696@gmail.com,Saskatchewan,,+13065748398
935,Owen,Campbell,male,French,1,No, physical,active,1992-11-27,2020-12-20,Owen.Campbell60537@yahoo.com,Ontario,,+14373794967
936,Elliot,MacDonald,male,English,0,Yes, physical,active,1981-04-11,2020-08-07,Elliot.MacDonald87761@yahoo.com,British Columbia,,+12364456041
937,Charlie,Landry,female,English,0,No, physical,active,1974-02-15,2020-12-29,Charlie.Landry47085@hotmail.com,Manitoba,,+12048970211
938,Mila,Reynolds,female,English,0,Yes, physical,inactive,1955-08-07,2021-11-06,Mila.Reynolds50185@mail.com,Ontario,,+14376853533
939,Chloe,Cameron,female,French,0,Yes, physical,active,1963-06-12,2020-07-09,Chloe.Cameron74283@aol.com,Ontario,,+15488336680
940,Lily,Khan,female,English,0,Yes, physical,inactive,1940-01-01,2020-06-04,Lily.Khan5278@hotmail.com,Ontario,,+18075903019
941,Chloe,Mitchell,female,English,0,Yes,business,active,1947-02-11,2020-08-10,Chloe.Mitchell96480@gmail.com,Saskatchewan,2020-02-12,+16392581264
942,Amelia,Graham,female,English,0,No, physical,inactive,1989-10-21,2020-03-20,Amelia.Graham74343@aol.com,Quebec,2019-06-28,+15793325400
943,Charlie,Hall,female,English,1,No, physical,inactive,2001-04-14,2020-08-12,Charlie.Hall46086@mail.com,New Brunswick,,+15069549384
944,Mila,Cote,female,English,0,No, physical,active,1991-01-20,2021-05-28,Mila.Cote36931@mail.com,Ontario,2021-07-03,+12891995257
945,Owen,Kennedy,male,English,0,Yes, physical,inactive,1942-12-29,2020-10-15,Owen.Kennedy5807@gmail.com,Quebec,,+15813815442
946,Lily,Cameron,female,English,1,Yes, physical,active,1959-04-17,2020-02-08,Lily.Cameron15963@aol.com,British Columbia,,+12367062328
947,Noah,Reynolds,male,English,0,Yes, physical,active,1999-08-16,2020-12-19,Noah.Reynolds73362@aol.com,Ontario,2020-02-08,+14379479153
948,Ella,Lin,female,English,1,No, physical,active,1972-02-03,2020-03-08,Ella.Lin97864@gmail.com,Alberta,2020-10-01,+15876664010
949,Benjamin,Leblanc,male,English,0,No, physical,active,1972-11-10,2021-03-01,Benjamin.Leblanc93596@aol.com,Manitoba,,+12048156640
950,Charlie,Anderson,female,English,0,No, physical,active,1957-10-09,2021-11-28,Charlie.Anderson40075@gmx.com,British Columbia,2021-09-15,+16728528957
951,Riley,Patel,female,English,1,Yes, physical,inactive,2001-07-26,2020-05-09,Riley.Patel95535@aol.com,Ontario,2020-04-30,+19055320667
952,Mia,Reynolds,female,English,0,Yes, physical,inactive,1970-12-05,2021-02-02,Mia.Reynolds78232@aol.com,Ontario,,+12269463043
953,Mila,Patel,female,French,0,No, physical,active,1977-09-18,2020-04-06,Mila.Patel8225@aol.com,Ontario,,+13439428709
954,Ava,Robinson,female,English,0,No, physical,active,2003-05-29,2020-09-09,Ava.Robinson98477@gmx.com,Ontario,,+14377533900
955,James,Kennedy,male,French,0,No, physical,active,1962-11-04,2021-10-02,James.Kennedy24385@gmail.com,Ontario,2020-02-16,+16471451453
956,Sophia,Leblanc,female,English,1,No, physical,active,1975-11-09,2021-11-26,Sophia.Leblanc53525@mail.com,Quebec,2021-10-28,+13679147922
957,Leo,Cote,male,English,0,No, physical,active,1949-02-15,2021-10-02,Leo.Cote52815@yahoo.com,Ontario,,+13438116897
958,Alexander,Beaulieu,male,French,1,No, physical,active,1956-04-15,2021-03-08,Alexander.Beaulieu11207@gmx.com,New Brunswick,,+15061577911
959,Benjamin,Graham,male,English,1,Yes, physical,active,1956-11-12,2020-09-17,Benjamin.Graham63144@hotmail.com,Quebec,2021-06-04,+18198468488
960,Isla,Lapointe,female,English,1,No, physical,active,1959-02-21,2020-08-27,Isla.Lapointe87755@yahoo.com,Ontario,,+14373456561
961,Charlotte,Patel,female,English,0,No, physical,active,1952-05-22,2021-09-07,Charlotte.Patel25413@gmx.com,Alberta,,+18252580170
962,Mia,Ouellet,female,English,0,Yes, physical,inactive,1978-10-20,2021-01-15,Mia.Ouellet12859@gmx.com,Manitoba,,+12047019107
963,Noah,Gauthier,male,English,0,No, physical,active,1957-07-20,2020-05-19,Noah.Gauthier6474@hotmail.com,Ontario,,+16138272034
964,Levi,Landry,male,French,0,No, physical,active,1991-12-06,2020-04-14,Levi.Landry57633@yahoo.com,Nova Scotia,,+19021762660
965,Scarlett,Campbell,female,French,1,No, physical,active,1959-04-07,2020-12-31,Scarlett.Campbell30138@gmail.com,Ontario,2020-12-14,+13657314137
966,Owen,Evans,male,English,0,Yes, physical,active,1989-06-23,2020-07-11,Owen.Evans35495@gmx.com,Saskatchewan,,+13068661782
967,Ava,Belanger,female,English,1,No, physical,inactive,1947-09-28,2020-12-18,Ava.Belanger7650@aol.com,Ontario,2020-06-27,+13652941887
968,Nora,Morrison,female,English,1,Yes, physical,inactive,1954-01-21,2020-06-19,Nora.Morrison61425@hotmail.com,Quebec,,+18739145547
969,Jackson,Murphy,male,English,1,No, physical,active,1988-10-25,2021-03-31,Jackson.Murphy38312@gmx.com,Alberta,,+18258079060
970,Leah,Levesque,female,English,0,Yes, physical,active,1946-10-12,2021-01-05,Leah.Levesque5886@hotmail.com,Ontario,,+13437969646
971,Ella,Peters,female,English,1,Yes,business,inactive,1956-02-29,2020-11-22,Ella.Peters35916@gmail.com,Manitoba,2020-11-30,+14311996353
972,Isla,Grant,female,English,1,No, physical,active,1946-07-31,2021-11-30,Isla.Grant84588@gmail.com,Quebec,,+18731235795
973,James,Campbell,male,English,0,No, physical,active,1950-01-01,2021-06-21,James.Campbell6767@yahoo.com,Manitoba,,+12049065722
974,Lucas,Leblanc,male,French,0,Yes, physical,active,1981-11-05,2020-09-24,Lucas.Leblanc44710@gmx.com,Quebec,,+15811000025
975,Theodore,Cameron,male,English,1,Yes, physical,active,1976-08-29,2020-07-03,Theodore.Cameron75663@aol.com,Quebec,,+15812938851
976,Ella,Levesque,female,English,0,Yes, physical,active,1982-01-07,2020-12-04,Ella.Levesque20941@yahoo.com,Quebec,,+13673712582
977,Lucas,MacDonald,male,English,1,No, physical,active,1959-10-05,2021-04-27,Lucas.MacDonald22738@gmail.com,Quebec,2021-03-19,+14187800102
978,Alexander,Pelletier,male,English,1,Yes, physical,active,1966-01-17,2021-03-08,Alexander.Pelletier85022@yahoo.com,Ontario,2020-09-15,+18074364540
979,Scarlett,Campbell,female,French,1,No, physical,active,1958-01-17,2020-02-04,Scarlett.Campbell56580@gmail.com,Alberta,2020-07-28,+17802626170
980,Isabella,MacDonald,female,English,0,Yes, physical,active,1967-06-10,2021-04-25,Isabella.MacDonald98866@gmx.com,Quebec,2021-11-17,+14184166526
981,Owen,Grant,male,French,1,No, physical,active,2004-03-06,2020-07-24,Owen.Grant77342@mail.com,Ontario,2020-11-28,+16471409200
982,Ellie,Jackson,female,English,0,No, physical,active,1957-03-11,2021-02-03,Ellie.Jackson69175@mail.com,Quebec,2020-09-10,+15814900271
983,Aria,Ouellet,female,English,1,Yes, physical,active,1985-03-05,2020-12-11,Aria.Ouellet22048@mail.com,Ontario,,+14377149840
984,Scarlett,Reynolds,female,Chinese,1,No, physical,active,1998-06-19,2020-04-27,Scarlett.Reynolds30147@gmx.com,Alberta,2020-06-19,+18252608430
985,Ethan,Hall,male,English,0,Yes,business,active,1962-09-05,2021-09-20,Ethan.Hall82004@hotmail.com,New Brunswick,2020-01-04,+15067877114
986,Chloe,Morrison,female,French,1,Yes, physical,active,1997-05-11,2020-06-27,Chloe.Morrison5310@aol.com,Manitoba,,+14317077791
987,Ellie,Girard,female,English,0,Yes, physical,active,1958-10-04,2021-10-31,Ellie.Girard59440@gmx.com,Quebec,,+15142544956
988,Mila,Johnston,female,French,0,Yes, physical,active,1974-01-05,2021-08-27,Mila.Johnston90818@gmail.com,Ontario,,+16477667131
989,Noah,Girard,male,English,0,No, physical,active,1991-06-12,2021-01-22,Noah.Girard40405@mail.com,New Brunswick,2020-07-19,+15067953281
990,Ellie,Murray,female,English,0,Yes,business,active,2001-03-04,2021-02-17,Ellie.Murray22525@gmx.com,Ontario,2020-07-12,+13439707120
991,Alexander,Murray,male,French,1,No, physical,active,1980-12-28,2021-03-15,Alexander.Murray79190@aol.com,Prince Edward Island,2020-05-09,+17824283152
992,Emma,Morin,female,Chinese,0,No, physical,active,1956-07-14,2020-01-17,Emma.Morin17872@hotmail.com,Nova Scotia,2021-06-25,+19026586443
993,Sophia,MacDonald,female,English,1,Yes, physical,active,1983-01-25,2020-09-22,Sophia.MacDonald44502@yahoo.com,Alberta,2021-11-04,+17805083688
994,Jacob,Robinson,male,English,0,No, physical,active,1993-07-05,2020-05-02,Jacob.Robinson93117@gmail.com,Ontario,,+14375857949
995,Charlie,Landry,female,English,1,No,business,active,1951-06-18,2020-06-13,Charlie.Landry89511@aol.com,British Columbia,2020-04-17,+17788367263
996,Mia,Gill,female,French,0,Yes, physical,active,1988-06-02,2021-02-17,Mia.Gill30762@yahoo.com,British Columbia,2020-11-11,+16044834875
997,Noah,Anderson,male,French,0,No, physical,active,1984-10-14,2021-11-06,Noah.Anderson19869@hotmail.com,Ontario,2020-08-08,+18076914280
998,Mason,Richard,male,English,1,No, physical,active,1989-07-29,2020-08-09,Mason.Richard11133@mail.com,Alberta,2021-09-05,+18256170818
999,Alexander,Lin,male,English,0,No, physical,active,1990-08-01,2021-08-01,Alexander.Lin90080@gmx.com,Quebec,,+14384969151
1000,Ella,MacDonald,female,French,1,Yes, physical,inactive,1955-09-21,2021-04-12,Ella.MacDonald31620@mail.com,British Columbia,2020-12-01,+12505230018
1001,Mateo,Harris,male,French,0,Yes, physical,active,1951-12-29,2020-08-05,Mateo.Harris36141@yahoo.com,Manitoba,,+14313370933
1002,Grayson,Beaulieu,male,English,0,Yes, physical,active,1967-06-06,2020-01-07,Grayson.Beaulieu90733@yahoo.com,Ontario,,+14167068874
1003,Sophia,Campbell,female,English,0,No, physical,active,1986-11-24,2021-03-15,Sophia.Campbell27943@gmx.com,Quebec,,+14508613569
1004,Mila,Landry,female,English,1,No, physical,active,1993-08-23,2021-11-20,Mila.Landry25112@aol.com,Ontario,,+16138551076
1005,Ella,Peters,female,English,0,Yes,business,inactive,1979-07-22,2020-08-28,Ella.Peters16039@mail.com,Ontario,,+18074913569
1006,Ella,Lapointe,female,English,0,No, physical,active,2001-01-16,2020-05-17,Ella.Lapointe54163@hotmail.com,Ontario,,+12266947855
1007,Mia,Morin,female,English,1,Yes, physical,active,1942-08-13,2021-05-01,Mia.Morin92070@gmail.com,Ontario,,+18072761207
1008,William,Gagnon,male,English,1,No, physical,active,1978-05-09,2021-06-08,William.Gagnon28909@gmx.com,Alberta,,+17807848810
1009,Jacob,Martin,male,English,0,No, physical,active,1993-11-11,2020-11-19,Jacob.Martin99398@hotmail.com,Ontario,,+15486158594
1010,Jack,Cameron,male,English,1,No, physical,active,1948-11-06,2021-07-31,Jack.Cameron57178@yahoo.com,Ontario,,+15487934975
1011,Leo,Evans,male,French,0,Yes, physical,active,1957-06-24,2021-06-10,Leo.Evans39788@gmail.com,Alberta,,+17804333340
1012,Jack,Fortin,male,French,0,Yes, physical,inactive,1963-03-19,2020-04-14,Jack.Fortin84605@hotmail.com,British Columbia,,+12505469307
1013,Nathan,MacDonald,male,English,0,No, physical,active,1952-10-10,2021-09-19,Nathan.MacDonald55668@gmail.com,Ontario,,+13654083997
1014,Jack,Cote,male,English,1,No, physical,active,2002-06-16,2021-10-15,Jack.Cote44776@gmail.com,British Columbia,,+16041457532
1015,Mateo,Beaulieu,male,English,1,Yes, physical,active,1970-10-09,2021-06-19,Mateo.Beaulieu48113@aol.com,Ontario,,+18075769280
1016,Ellie,Nguyen,female,English,1,No, physical,active,1955-11-04,2020-01-24,Ellie.Nguyen86856@gmx.com,Quebec,,+15141013090
1017,Charlie,Gill,female,English,1,Yes,business,active,1971-02-17,2020-11-18,Charlie.Gill35958@aol.com,Ontario,,+17059573140
1018,Nathan,Nadeau,male,English,1,Yes, physical,active,1994-05-15,2021-03-30,Nathan.Nadeau23105@gmx.com,Quebec,,+14502555685
1019,William,Patel,male,French,0,No,business,active,1945-11-17,2021-06-14,William.Patel59705@hotmail.com,Nova Scotia,,+19023552384
1020,Levi,Girard,male,English,0,No, physical,active,1968-05-17,2020-10-27,Levi.Girard16499@gmx.com,New Brunswick,,+15061581417
1021,Mia,Nguyen,female,Chinese,0,No, physical,inactive,1993-01-05,2020-11-08,Mia.Nguyen53582@gmail.com,Ontario,,+14371520874
1022,Isla,Kennedy,female,French,1,No, physical,active,1978-03-19,2021-08-04,Isla.Kennedy14558@mail.com,Alberta,,+14038321326
1023,Everly,Anderson,female,French,1,No,business,active,1968-02-25,2021-10-30,Everly.Anderson17531@aol.com,Manitoba,,+12048827026
1024,Abigail,Murphy,female,English,1,Yes, physical,active,1992-05-25,2021-12-15,Abigail.Murphy26137@mail.com,New Brunswick,,+15069335522
1025,Emma,Jackson,female,English,1,Yes,business,active,1943-11-27,2020-10-01,Emma.Jackson82347@gmail.com,Quebec,,+18736116419
1026,Theodore,Beaulieu,male,French,1,No,business,active,1951-06-15,2021-10-27,Theodore.Beaulieu55006@aol.com,Quebec,,+18733933336
1027,Leo,Patel,male,English,1,Yes, physical,active,1970-06-02,2021-02-02,Leo.Patel33472@gmail.com,New Brunswick,,+15063715084
1028,Noah,Ouellet,male,English,0,Yes, physical,active,1968-05-17,2021-07-10,Noah.Ouellet86342@yahoo.com,Ontario,,+18078442916
1029,Levi,Landry,male,English,1,No, physical,active,1990-01-20,2020-12-19,Levi.Landry17955@aol.com,Ontario,,+17052347194
1030,Lucas,Levesque,male,French,0,Yes, physical,active,1950-05-01,2020-10-22,Lucas.Levesque76655@aol.com,Alberta,,+14032009135
1031,Mia,Nguyen,female,English,0,No, physical,inactive,1962-08-17,2020-01-28,Mia.Nguyen9317@gmx.com,British Columbia,,+12369299828
1032,Theodore,Belanger,male,French,1,No, physical,active,1948-04-17,2020-03-04,Theodore.Belanger35153@gmail.com,Ontario,,+13433368646
1033,Nathan,Gagnon,male,French,0,Yes, physical,active,2001-11-22,2021-03-22,Nathan.Gagnon19952@aol.com,Ontario,,+12892870168
1034,Liam,Robinson,male,English,0,Yes, physical,active,1993-07-31,2020-11-14,Liam.Robinson59788@aol.com,Ontario,,+15195981985
1035,Lily,Murray,female,English,0,No, physical,active,1942-10-29,2021-11-15,Lily.Murray78727@yahoo.com,Yukon,,+18672820561
1036,Jacob,Jackson,male,English,1,No, physical,active,1977-02-05,2020-11-07,Jacob.Jackson46842@hotmail.com,Quebec,,+18733119999
1037,Ethan,Kennedy,male,English,0,Yes, physical,active,1953-07-22,2021-04-12,Ethan.Kennedy18256@gmx.com,Ontario,,+14167662520
1038,Noah,Ouellet,male,English,0,Yes, physical,inactive,1978-12-04,2021-08-11,Noah.Ouellet32399@gmx.com,Ontario,,+19055584451
1039,Olivia,Lavoie,female,English,1,Yes,business,active,1950-02-27,2021-12-29,Olivia.Lavoie37520@hotmail.com,Ontario,,+12497998984
1040,Jack,King,male,French,1,No, physical,active,1994-08-14,2021-08-24,Jack.King92564@yahoo.com,Alberta,,+17804843692
1041,Ella,Belanger,female,English,1,Yes, physical,inactive,1966-07-01,2021-10-17,Ella.Belanger69177@hotmail.com,Ontario,,+17059275441
1042,Riley,Richard,female,English,0,Yes, physical,active,1997-12-05,2020-03-14,Riley.Richard40445@mail.com,Ontario,,+17057812974
1043,Theodore,Morin,male,English,1,Yes,business,active,1960-09-09,2020-05-26,Theodore.Morin21708@gmail.com,Quebec,,+15816534701
1044,Levi,Beaulieu,male,English,0,No, physical,active,1967-02-06,2020-12-22,Levi.Beaulieu80450@aol.com,Ontario,,+15484312675
