customer_id,first_name,last_name,gender,age,language,agree_for_promo,autopay_card,customer_category,status,data_of_birth,customer_since,email,region,geo,termination_date,msisdn
7312,Sophia,Lin,female,1953,English,0,No, physical,active,1953-01-16,2021-10-01,Sophia.Lin17851@aol.com,Ontario,"[43.684345,-79.431292]",,+12262504157
7313,Mila,MacDonald,female,1968,French,1,No, physical,active,1968-07-05,2020-07-18,Mila.MacDonald12246@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",2021-07-05,+16399836544
7314,Charlie,Johnson,female,2000,English,0,No, physical,active,2000-03-07,2020-12-30,Charlie.Johnson36052@gmx.com,Alberta,"[53.530798,-113.511802]",2020-10-07,+17801581967
7315,Avery,Richard,female,1953,English,0,No, physical,active,1953-03-13,2020-05-18,Avery.Richard44761@gmx.com,Nova Scotia,"[44.653761, -63.601324]",,+17828254608
7316,Miles,Gagnon,male,1973,English,1,No, physical,inactive,1973-04-17,2020-03-19,Miles.Gagnon25526@aol.com,Alberta,"[53.530798,-113.511802]",,+15876313235
7317,Charlotte,Graham,female,1989,English,0,Yes, physical,inactive,1989-05-23,2020-09-15,Charlotte.Graham35037@yahoo.com,Quebec,"[46.807102,-71.211788]",2020-09-21,+15815709123
7318,James,Michaud,male,1996,English,1,Yes, physical,inactive,1996-12-07,2021-06-20,James.Michaud85069@hotmail.com,Ontario,"[43.684345,-79.431292]",,+19058841744
7319,Mason,Lavoie,male,1997,English,0,No, physical,inactive,1997-04-30,2020-04-25,Mason.Lavoie36759@mail.com,Ontario,"[43.684345,-79.431292]",,+12498509431
7320,Jackson,Cote,male,1965,English,0,No, physical,active,1965-05-09,2021-08-03,Jackson.Cote495@yahoo.com,Ontario,"[43.684345,-79.431292]",,+18072437841
7321,Mason,Robinson,male,1989,English,0,Yes, physical,active,1989-11-03,2020-01-21,Mason.Robinson8527@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15146322567
7322,Jacob,Michaud,male,1995,Chinese,0,No,business,active,1995-07-11,2021-12-21,Jacob.Michaud70330@gmx.com,Quebec,"[46.807102,-71.211788]",,+18734202960
7323,Chloe,Hall,female,1954,English,0,Yes, physical,inactive,1954-07-12,2020-08-23,Chloe.Hall82907@gmail.com,British Columbia,"[48.423095,-123.366788]",2021-06-20,+16041901975
7324,Jackson,Robinson,male,1997,English,1,Yes, physical,active,1997-10-16,2021-03-07,Jackson.Robinson83994@gmail.com,Quebec,"[46.807102,-71.211788]",,+15143170464
7325,Noah,Beaulieu,male,1970,English,1,Yes, physical,active,1970-10-16,2020-09-24,Noah.Beaulieu51600@aol.com,Quebec,"[46.807102,-71.211788]",,+14386358741
7326,Luca,Johnson,male,1966,English,0,No, physical,active,1966-01-30,2020-06-07,Luca.Johnson81868@mail.com,Ontario,"[43.684345,-79.431292]",,+13438803081
7327,Nora,Gauthier,female,1975,English,0,Yes, physical,active,1975-11-11,2021-05-04,Nora.Gauthier62034@gmx.com,Quebec,"[46.807102,-71.211788]",,+15817502918
7328,Theodore,Richard,male,1982,English,0,Yes, physical,inactive,1982-12-23,2020-01-26,Theodore.Richard61077@yahoo.com,Alberta,"[53.530798,-113.511802]",2020-09-07,+15874164218
7329,Henry,Levesque,male,1983,English,1,No, physical,active,1983-08-05,2020-10-02,Henry.Levesque70644@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+17786562352
7330,Avery,Girard,female,1970,English,1,Yes, physical,active,1970-08-06,2021-03-15,Avery.Girard68545@yahoo.com,New Brunswick,"[45.956694, -66.658084]",,+15061407323
7331,Emma,Lewis,female,2002,English,1,No, physical,active,2002-09-07,2021-03-20,Emma.Lewis40766@hotmail.com,British Columbia,"[48.423095,-123.366788]",,+16724790491
7332,Miles,Beaulieu,male,1943,English,1,No, physical,active,1943-08-23,2021-08-31,Miles.Beaulieu96186@yahoo.com,Ontario,"[43.684345,-79.431292]",,+16471758836
7333,Lucas,Jackson,male,1954,English,0,No, physical,active,1954-06-09,2021-07-19,Lucas.Jackson98915@hotmail.com,Ontario,"[43.684345,-79.431292]",,+15195039597
7334,Oliver,Khan,male,1983,English,0,Yes, physical,active,1983-09-19,2021-01-15,Oliver.Khan92334@gmx.com,Quebec,"[46.807102,-71.211788]",2020-03-29,+15793292054
7335,Lucas,Cote,male,1979,English,1,Yes,business,active,1979-10-28,2021-04-21,Lucas.Cote92281@hotmail.com,Ontario,"[43.684345,-79.431292]",,+18073649555
7336,Jacob,Nadeau,male,1947,English,1,No, physical,active,1947-07-08,2020-01-16,Jacob.Nadeau1633@gmail.com,Ontario,"[43.684345,-79.431292]",2020-06-23,+15199526620
7337,Riley,Jackson,female,1976,English,1,No, physical,active,1976-09-03,2020-05-01,Riley.Jackson86@gmail.com,British Columbia,"[48.423095,-123.366788]",,+16047349538
7338,Avery,Chen,female,1941,English,1,Yes, physical,active,1941-06-12,2021-04-26,Avery.Chen75237@hotmail.com,Alberta,"[53.530798,-113.511802]",2020-08-22,+18253530216
7339,Lily,Morin,female,1962,English,0,No, physical,active,1962-11-15,2020-04-05,Lily.Morin35915@hotmail.com,Ontario,"[43.684345,-79.431292]",,+14166726771
7340,Miles,Ouellet,male,1966,English,1,No,business,active,1966-07-23,2021-09-11,Miles.Ouellet18833@hotmail.com,New Brunswick,"[45.956694, -66.658084]",2021-02-16,+15065719384
7341,Benjamin,Gauthier,male,1992,English,0,No, physical,active,1992-03-27,2021-07-27,Benjamin.Gauthier89089@mail.com,Quebec,"[46.807102,-71.211788]",2021-11-27,+14188875652
7342,Avery,Khan,female,2003,French,1,No, physical,active,2003-12-21,2020-08-30,Avery.Khan66274@aol.com,British Columbia,"[48.423095,-123.366788]",,+16725760541
7343,James,MacDonald,male,1953,English,0,No, physical,active,1953-05-21,2020-02-21,James.MacDonald20729@hotmail.com,New Brunswick,"[45.956694, -66.658084]",2020-03-25,+15065963583
7344,Oliver,Johnston,male,1951,English,1,Yes, physical,active,1951-12-11,2020-05-08,Oliver.Johnston46694@mail.com,Ontario,"[43.684345,-79.431292]",,+18077591204
7345,Olivia,Patel,female,1978,English,1,Yes, physical,inactive,1978-08-23,2020-06-22,Olivia.Patel94131@aol.com,Quebec,"[46.807102,-71.211788]",2020-07-25,+15796946078
7346,Aria,Reynolds,female,1946,Chinese,1,No, physical,inactive,1946-01-29,2021-01-15,Aria.Reynolds87455@hotmail.com,Alberta,"[53.530798,-113.511802]",,+15875697003
7347,Mason,Michaud,male,1967,English,1,No, physical,active,1967-12-01,2020-09-15,Mason.Michaud28855@gmail.com,Manitoba,"[49.887898, -97.134185]",2019-04-02,+14314464844
7348,Noah,Evans,male,1972,English,0,Yes, physical,active,1972-08-28,2021-02-01,Noah.Evans28361@gmail.com,British Columbia,"[48.423095,-123.366788]",,+17784190291
7349,Chloe,Beaulieu,female,1980,English,0,Yes, physical,inactive,1980-08-20,2020-06-20,Chloe.Beaulieu81221@mail.com,British Columbia,"[48.423095,-123.366788]",,+16041934021
7350,Jacob,Davis,male,1983,English,0,Yes, physical,active,1983-06-05,2020-07-01,Jacob.Davis18296@yahoo.com,Ontario,"[43.684345,-79.431292]",2021-09-21,+12897567134
7351,Charlotte,Michaud,female,1949,English,1,Yes, physical,active,1949-01-19,2020-08-05,Charlotte.Michaud80257@hotmail.com,Alberta,"[53.530798,-113.511802]",,+18252556672
7352,Nora,Landry,female,1963,English,0,No, physical,active,1963-04-01,2020-09-23,Nora.Landry3290@yahoo.com,Ontario,"[43.684345,-79.431292]",2019-01-28,+13437906262
7353,Hannah,Landry,female,1996,English,0,No, physical,active,1996-04-24,2021-07-18,Hannah.Landry11680@gmx.com,Alberta,"[53.530798,-113.511802]",2020-03-20,+17801457652
7354,Benjamin,Morrison,male,1940,English,1,No,business,active,1940-11-19,2021-06-28,Benjamin.Morrison37564@gmx.com,Ontario,"[43.684345,-79.431292]",,+13658918206
7355,Lucas,Girard,male,1951,French,1,No, physical,active,1951-06-18,2020-04-10,Lucas.Girard33980@gmail.com,Manitoba,"[49.887898, -97.134185]",2021-06-20,+12049512773
7356,Aria,MacDonald,female,1991,French,1,No, physical,active,1991-06-06,2020-07-12,Aria.MacDonald1772@gmail.com,Ontario,"[43.684345,-79.431292]",2021-05-26,+12492962323
7357,Mia,Cote,female,1990,English,0,No, physical,inactive,1990-09-17,2020-09-04,Mia.Cote99430@aol.com,Alberta,"[53.530798,-113.511802]",,+18254978841
7358,Nora,Beaulieu,female,1992,English,0,No, physical,active,1992-10-28,2020-05-02,Nora.Beaulieu76659@yahoo.com,Alberta,"[53.530798,-113.511802]",,+17807427039
7359,Hannah,Patel,female,1993,English,0,No, physical,active,1993-08-31,2021-06-14,Hannah.Patel16222@hotmail.com,British Columbia,"[48.423095,-123.366788]",2020-04-05,+16047661211
7360,Nora,Gagnon,female,1985,English,1,Yes, physical,active,1985-12-05,2021-07-08,Nora.Gagnon47517@mail.com,Ontario,"[43.684345,-79.431292]",,+13652598186
7361,Emma,Khan,female,1983,French,0,Yes, physical,active,1983-03-28,2021-03-30,Emma.Khan12985@hotmail.com,Ontario,"[43.684345,-79.431292]",2020-03-05,+13437446041
7362,Ella,Cameron,female,1952,French,1,Yes,business,active,1952-09-06,2020-09-20,Ella.Cameron57715@aol.com,Manitoba,"[49.887898, -97.134185]",,+14317464108
7363,Charlotte,Johnston,female,1956,French,0,Yes,business,inactive,1956-02-15,2021-01-06,Charlotte.Johnston12173@aol.com,Saskatchewan,"[50.464050, -104.605617]",,+16393487507
7364,Zoey,Gauthier,female,1964,English,0,Yes, physical,active,1964-10-25,2021-08-21,Zoey.Gauthier56557@aol.com,Ontario,"[43.684345,-79.431292]",,+15486134967
7365,Scarlett,Davis,female,1945,English,1,No, physical,active,1945-07-24,2021-08-06,Scarlett.Davis47892@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18738253681
7366,Leo,Campbell,male,1986,English,0,Yes, physical,active,1986-06-25,2020-11-08,Leo.Campbell81983@yahoo.com,Quebec,"[46.807102,-71.211788]",,+13672871987
7367,Chloe,Chen,female,1988,English,1,No,business,active,1988-07-02,2020-10-20,Chloe.Chen61554@hotmail.com,Ontario,"[43.684345,-79.431292]",2020-09-27,+14373973409
7368,Isabella,Murphy,female,1962,English,0,No, physical,active,1962-07-29,2020-01-02,Isabella.Murphy52624@hotmail.com,Ontario,"[43.684345,-79.431292]",,+15194650580
7369,Henry,Anderson,male,1978,English,1,Yes, physical,active,1978-07-26,2021-11-10,Henry.Anderson64385@aol.com,Ontario,"[43.684345,-79.431292]",2020-04-27,+19052489776
7370,Isabella,Jackson,female,1963,English,0,No, physical,active,1963-09-30,2020-02-29,Isabella.Jackson93120@hotmail.com,Alberta,"[53.530798,-113.511802]",,+15872110038
7371,Lucas,Murray,male,1997,French,0,No, physical,active,1997-01-21,2021-03-24,Lucas.Murray40829@hotmail.com,Ontario,"[43.684345,-79.431292]",2021-07-24,+12497792483
7372,Mateo,Graham,male,1982,English,1,Yes, physical,active,1982-04-10,2020-02-08,Mateo.Graham83739@gmail.com,British Columbia,"[48.423095,-123.366788]",,+12364547375
7373,Theodore,Morrison,male,1987,English,0,Yes,business,active,1987-11-10,2020-04-11,Theodore.Morrison977@gmail.com,Quebec,"[46.807102,-71.211788]",,+15141343057
7374,Isla,Khan,female,1967,French,0,Yes, physical,active,1967-03-12,2021-08-07,Isla.Khan75291@gmx.com,Saskatchewan,"[50.464050, -104.605617]",,+16398347095
7375,William,Girard,male,1963,English,0,Yes,business,active,1963-04-02,2021-04-02,William.Girard7535@yahoo.com,Quebec,"[46.807102,-71.211788]",,+18736002824
7376,Noah,King,male,1946,French,1,Yes, physical,active,1946-11-14,2021-01-24,Noah.King45678@hotmail.com,Saskatchewan,"[50.464050, -104.605617]",,+16397947890
7377,Oliver,Landry,male,1942,English,0,Yes, physical,active,1942-10-07,2021-10-20,Oliver.Landry18198@hotmail.com,Alberta,"[53.530798,-113.511802]",2019-07-14,+17804030948
7378,Nathan,Levesque,male,1982,English,1,No, physical,active,1982-05-13,2020-01-11,Nathan.Levesque23030@hotmail.com,Quebec,"[46.807102,-71.211788]",2020-06-18,+14385150457
7379,Benjamin,Michaud,male,1966,English,1,No, physical,active,1966-06-19,2021-07-11,Benjamin.Michaud31380@gmail.com,Ontario,"[43.684345,-79.431292]",,+16477002149
7380,Ellie,Hall,female,1945,English,0,No, physical,active,1945-01-29,2021-08-17,Ellie.Hall52098@aol.com,Ontario,"[43.684345,-79.431292]",2020-08-03,+14163457542
7381,Alexander,Landry,male,1982,English,0,Yes, physical,inactive,1982-06-07,2021-10-22,Alexander.Landry96545@yahoo.com,Ontario,"[43.684345,-79.431292]",,+12498691058
7382,Zoey,Rogen,female,1990,English,1,No, physical,inactive,1990-04-05,2020-02-10,Zoey.Rogen8526@aol.com,Nova Scotia,"[44.653761, -63.601324]",,+17823987523
7383,Abigail,Lin,female,1950,English,1,Yes, physical,active,1950-10-08,2021-01-03,Abigail.Lin85079@hotmail.com,Alberta,"[53.530798,-113.511802]",,+18251754221
7384,Ellie,Murphy,female,1976,French,1,Yes, physical,active,1976-07-02,2020-02-08,Ellie.Murphy31769@gmail.com,Quebec,"[46.807102,-71.211788]",2020-11-30,+18731221877
7385,Henry,Bouchard,male,1981,French,0,Yes,business,active,1981-12-08,2020-02-20,Henry.Bouchard93998@mail.com,Quebec,"[46.807102,-71.211788]",2019-12-24,+13679886785
7386,Ella,Landry,female,1982,English,0,Yes, physical,active,1982-01-21,2021-07-20,Ella.Landry28601@aol.com,Ontario,"[43.684345,-79.431292]",,+17055027159
7387,Everly,Ouellet,female,1951,French,0,No, physical,active,1951-04-05,2021-09-01,Everly.Ouellet46659@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+12044291959
7388,Luca,Lavoie,male,1969,English,1,Yes, physical,active,1969-03-17,2020-02-23,Luca.Lavoie2447@aol.com,Ontario,"[43.684345,-79.431292]",,+12268128858
7389,Ava,Richard,female,2000,English,0,No, physical,active,2000-05-01,2021-08-29,Ava.Richard25982@gmx.com,Manitoba,"[49.887898, -97.134185]",,+12046393841
7390,Lily,MacDonald,female,1994,French,0,No,business,active,1994-07-10,2021-08-13,Lily.MacDonald12971@gmx.com,Prince Edward Island,"[46.252084, -63.138242]",,+17822505743
7391,Noah,Fortin,male,1978,English,1,No, physical,active,1978-08-04,2020-09-18,Noah.Fortin21481@gmx.com,British Columbia,"[48.423095,-123.366788]",2021-01-06,+16729025077
7392,Jacob,Robinson,male,1991,English,1,Yes, physical,active,1991-10-21,2020-09-20,Jacob.Robinson50207@gmail.com,Manitoba,"[49.887898, -97.134185]",,+12046906948
7393,Mila,Lewis,female,1981,French,1,Yes, physical,active,1981-05-31,2021-08-08,Mila.Lewis67668@hotmail.com,Ontario,"[43.684345,-79.431292]",,+14376585805
7394,Mia,Reynolds,female,1980,English,0,Yes, physical,active,1980-04-22,2021-03-16,Mia.Reynolds43496@mail.com,Nova Scotia,"[44.653761, -63.601324]",,+17829258501
7395,Avery,Girard,female,1956,English,0,Yes, physical,active,1956-08-07,2021-11-23,Avery.Girard43574@aol.com,Ontario,"[43.684345,-79.431292]",2021-07-23,+16133746286
7396,Leo,Graham,male,1966,English,0,Yes, physical,active,1966-05-08,2020-03-20,Leo.Graham86763@gmx.com,Ontario,"[43.684345,-79.431292]",,+17056583873
7397,Lily,Graham,female,1997,French,0,Yes, physical,active,1997-08-14,2021-04-08,Lily.Graham69442@hotmail.com,Quebec,"[46.807102,-71.211788]",,+15815360909
7398,Jack,Cote,male,1955,French,0,Yes,business,inactive,1955-06-05,2021-12-13,Jack.Cote83497@aol.com,Ontario,"[43.684345,-79.431292]",,+12493790358
7399,Mia,Gill,female,1992,French,1,No, physical,active,1992-07-13,2021-01-18,Mia.Gill65727@yahoo.com,Ontario,"[43.684345,-79.431292]",2020-05-05,+12894143813
7400,James,Gagnon,male,1959,Chinese,1,No, physical,active,1959-06-17,2020-10-16,James.Gagnon57614@yahoo.com,British Columbia,"[48.423095,-123.366788]",2019-05-29,+12508439580
7401,Leo,Robinson,male,1979,English,1,Yes,business,active,1979-08-30,2021-01-27,Leo.Robinson59963@aol.com,Ontario,"[43.684345,-79.431292]",,+16134392815
7402,Charlie,Leblanc,female,1980,English,0,No, physical,active,1980-01-14,2021-06-24,Charlie.Leblanc16312@hotmail.com,Alberta,"[53.530798,-113.511802]",,+18256304661
7403,Mason,Richard,male,1970,English,0,No, physical,active,1970-02-01,2021-02-27,Mason.Richard64676@gmail.com,Quebec,"[46.807102,-71.211788]",2021-10-18,+18736075002
7404,Everly,Murphy,female,2000,French,1,Yes, physical,active,2000-06-08,2020-07-13,Everly.Murphy2416@gmail.com,Ontario,"[43.684345,-79.431292]",2020-03-01,+15489535901
7405,Mason,King,male,1995,English,1,No, physical,active,1995-04-13,2020-01-12,Mason.King22111@gmail.com,Quebec,"[46.807102,-71.211788]",,+14387199439
7406,Isla,Nadeau,female,1955,English,1,No, physical,active,1955-04-28,2021-02-04,Isla.Nadeau34021@hotmail.com,British Columbia,"[48.423095,-123.366788]",2021-06-07,+12504826919
7407,Isla,Gill,female,1974,Chinese,1,Yes, physical,active,1974-09-26,2020-02-11,Isla.Gill2724@gmail.com,Quebec,"[46.807102,-71.211788]",2020-07-14,+18194230696
7408,Elliot,Rogen,male,1984,English,1,Yes, physical,active,1984-03-14,2021-02-19,Elliot.Rogen27209@gmail.com,Ontario,"[43.684345,-79.431292]",,+18079374424
7409,Emma,Johnston,female,1948,English,1,Yes, physical,active,1948-02-01,2021-10-20,Emma.Johnston2983@mail.com,Saskatchewan,"[50.464050, -104.605617]",,+13066378626
7410,Liam,Murray,male,1959,English,1,No, physical,active,1959-09-27,2021-11-04,Liam.Murray97360@gmx.com,Ontario,"[43.684345,-79.431292]",2021-09-04,+13433679475
7411,Mia,Fortin,female,1986,English,1,No, physical,active,1986-01-21,2020-09-20,Mia.Fortin10572@mail.com,Manitoba,"[49.887898, -97.134185]",,+14312996039
7412,Zoey,Mitchell,female,1954,French,1,No, physical,active,1954-10-23,2020-07-02,Zoey.Mitchell67905@hotmail.com,Newfoundland and Labrador,"[47.561796, -52.712189]",,+17094887374
7413,Ellie,Michaud,female,1969,English,0,Yes, physical,active,1969-08-13,2020-12-16,Ellie.Michaud61488@aol.com,Ontario,"[43.684345,-79.431292]",2019-11-05,+13657231978
7414,Jack,Belanger,male,1954,English,1,No, physical,active,1954-03-25,2020-12-16,Jack.Belanger60246@aol.com,British Columbia,"[48.423095,-123.366788]",,+17789384138
7415,Chloe,Morrison,female,1999,English,0,Yes, physical,active,1999-08-01,2020-06-30,Chloe.Morrison1096@gmx.com,Ontario,"[43.684345,-79.431292]",,+12262866190
7416,Mateo,MacDonald,male,1998,English,0,Yes, physical,active,1998-02-04,2020-10-22,Mateo.MacDonald31113@yahoo.com,Saskatchewan,"[50.464050, -104.605617]",,+13061202580
7417,Ethan,Kennedy,male,1974,English,1,No, physical,active,1974-01-01,2020-10-28,Ethan.Kennedy31835@gmx.com,Quebec,"[46.807102,-71.211788]",,+14386323841
7418,Zoey,Leblanc,female,1995,French,1,No, physical,active,1995-04-08,2021-11-22,Zoey.Leblanc87140@gmx.com,Ontario,"[43.684345,-79.431292]",,+14165052310
7419,Lucas,Chen,male,1940,English,1,No, physical,active,1940-02-06,2020-09-19,Lucas.Chen39108@aol.com,Alberta,"[53.530798,-113.511802]",,+15871902210
7420,Leo,Morrison,male,1974,English,1,No, physical,active,1974-04-07,2020-07-23,Leo.Morrison29624@mail.com,Ontario,"[43.684345,-79.431292]",,+12892970680
7421,Amelia,MacDonald,female,1966,French,0,Yes, physical,active,1966-10-26,2021-03-11,Amelia.MacDonald48538@gmail.com,Ontario,"[43.684345,-79.431292]",,+14168241241
7422,Mila,Bouchard,female,1995,English,1,No, physical,active,1995-09-24,2021-09-24,Mila.Bouchard52033@gmx.com,British Columbia,"[48.423095,-123.366788]",,+16729205808
7423,Emma,Gagnon,female,1972,English,1,No, physical,active,1972-07-04,2021-11-27,Emma.Gagnon11397@yahoo.com,Ontario,"[43.684345,-79.431292]",2020-07-28,+13435303987
7424,Sophia,Patel,female,1969,French,1,Yes, physical,active,1969-04-05,2021-12-11,Sophia.Patel79610@yahoo.com,Ontario,"[43.684345,-79.431292]",2020-07-04,+15489511616
7425,Abigail,Jackson,female,1967,English,0,Yes,business,active,1967-01-23,2021-12-08,Abigail.Jackson76133@aol.com,British Columbia,"[48.423095,-123.366788]",2021-02-05,+16725762085
7426,Benjamin,Morin,male,1967,French,0,No, physical,active,1967-07-01,2020-09-25,Benjamin.Morin54155@yahoo.com,Manitoba,"[49.887898, -97.134185]",,+12042560782
7427,Abigail,Grant,female,1967,English,1,No,business,active,1967-08-29,2020-02-25,Abigail.Grant49012@aol.com,Quebec,"[46.807102,-71.211788]",2020-06-04,+15814212705
7428,Benjamin,Levesque,male,1957,French,0,Yes, physical,inactive,1957-03-07,2020-07-15,Benjamin.Levesque28521@mail.com,Ontario,"[43.684345,-79.431292]",2019-05-17,+16475552026
7429,Ethan,Anderson,male,2002,English,0,Yes, physical,active,2002-09-26,2021-10-16,Ethan.Anderson8158@yahoo.com,Ontario,"[43.684345,-79.431292]",,+16133628427
7430,Alexander,Lin,male,1969,English,0,Yes, physical,active,1969-07-15,2020-12-19,Alexander.Lin86033@gmx.com,Quebec,"[46.807102,-71.211788]",,+18192519578
7431,Ethan,Belanger,male,1992,English,1,Yes, physical,active,1992-04-15,2020-03-06,Ethan.Belanger51819@yahoo.com,Alberta,"[53.530798,-113.511802]",,+18255313766
7432,Mia,Lavoie,female,1987,French,1,Yes, physical,active,1987-07-23,2020-06-18,Mia.Lavoie17119@gmx.com,New Brunswick,"[45.956694, -66.658084]",,+15065984942
7433,Jacob,Pelletier,male,1995,English,1,Yes, physical,active,1995-12-16,2021-10-08,Jacob.Pelletier32410@gmail.com,Alberta,"[53.530798,-113.511802]",,+14037896398
